sale_id,parcel_id,dwelling_type,zoning_type,lot_frontage,lot_area,street_surface,alley_surface,property_shape,property_flatness,util_avail,lot_position,property_slope,ames_neighborhood,prox_to_transport,prox_to_transport_2,bldg_type,floors,house_quality,house_condition,year_built,year_remodeled,roof_style,roof_material,ext_covering,ext_covering2,masonry_veneer_type,masonry_veneer_area,exterior_quality,exterior_condition,foundation_type,basement_height,basement_condition,basement_walkouts,basement_finished_rating,finished_area,basement_finished_rating2,finished_area2,unfinished_area,total_basement_area,heating_type,heating_quality,central_air,electrical_setup,first_fl_area,second_fl_area,low_qual_finished_area,above_ground_living_area,full_bathrooms_basement,half_bathrooms_basement,full_bathrooms_above_ground,half_bathrooms_above_ground,bedrooms_above_ground,kitchens_above_ground,kitchen_quality,total_rooms_above_ground,home_functionality,number_fireplaces,fireplace_quality,garage_location,garage_yr_built,garage_finished,garage_car_capacity,garage_size,garage_quality,garage_condition,driveway_surface,wood_deck_size,open_porch_size,enclose_porch_size,three_season_porch_size,screen_porch_size,pool_size,pool_quality,fence_quality,misc_features,misc_features_value,month_sold,year_sold,sale_type,sale_price
5,527105010,60,RL,74.0,13830.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,791.0,Unf,0.0,137.0,928.0,GasA,Gd,Y,SBrkr,928.0,701.0,0.0,1629.0,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1997.0,Fin,2.0,482.0,TA,TA,Y,212.0,34.0,0.0,0.0,0.0,0.0,nan,MnPrv,nan,0.0,3,2010,WD ,189900.0
1621,527126030,120,RL,41.0,5330.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1196.0,Unf,0.0,298.0,1494.0,GasA,Ex,Y,SBrkr,1652.0,0.0,0.0,1652.0,1.0,0.0,2,0,2,1,Ex,6,Typ,0,nan,Attchd,2000.0,RFn,2.0,499.0,TA,TA,Y,96.0,48.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,8,2007,WD ,251000.0
455,528175050,120,RL,80.0,10307.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,876.0,Unf,0.0,474.0,1350.0,GasA,Ex,Y,SBrkr,1358.0,0.0,0.0,1358.0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,RFn,2.0,484.0,TA,TA,Y,192.0,26.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,5,2009,WD ,212500.0
2906,923203090,120,RM,32.0,4500.0,Pave,nan,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Ex,TA,No,GLQ,897.0,Unf,0.0,319.0,1216.0,GasA,Ex,Y,SBrkr,1216.0,0.0,0.0,1216.0,1.0,0.0,2,0,2,1,TA,5,Typ,0,nan,Attchd,1998.0,Unf,2.0,402.0,TA,TA,Y,0.0,125.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,5,2006,WD ,164000.0
2878,910226060,50,RM,75.0,9060.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1957,1957,Gable,CompShg,MetalSd,MetalSd,BrkFace,327.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,GasA,Gd,Y,SBrkr,967.0,671.0,0.0,1638.0,0.0,0.0,2,0,4,1,Gd,6,Typ,0,nan,Detchd,1957.0,Unf,1.0,384.0,TA,TA,Y,0.0,21.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,4,2006,WD ,139000.0
985,923276260,85,RL,70.0,7669.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1992,1993,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,718.0,LwQ,110.0,0.0,828.0,GasA,TA,Y,SBrkr,883.0,0.0,0.0,883.0,1.0,0.0,1,0,2,1,TA,5,Typ,1,Fa,Detchd,1998.0,Unf,2.0,698.0,TA,TA,Y,100.0,32.0,0.0,0.0,0.0,0.0,nan,GdPrv,nan,0.0,6,2009,WD ,149000.0
975,923225490,20,RL,62.0,9858.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510.0,Unf,0.0,354.0,864.0,GasA,TA,Y,SBrkr,874.0,0.0,0.0,874.0,1.0,0.0,1,0,3,1,TA,5,Typ,0,nan,Attchd,1968.0,RFn,1.0,288.0,TA,TA,Y,33.0,0.0,0.0,0.0,0.0,0.0,nan,GdWo,Shed,600.0,11,2009,WD ,130000.0
202,903425110,70,RM,50.0,10300.0,Pave,nan,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,902.0,808.0,0.0,1710.0,0.0,0.0,2,0,3,1,TA,9,Typ,0,nan,Detchd,1990.0,Unf,2.0,480.0,TA,TA,Y,12.0,11.0,64.0,0.0,0.0,0.0,nan,GdPrv,nan,0.0,4,2010,WD ,140000.0
528,528480170,20,FV,65.0,8125.0,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,288.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1836.0,1836.0,GasA,Ex,Y,SBrkr,1836.0,0.0,0.0,1836.0,0.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2009.0,Fin,2.0,517.0,TA,TA,Y,0.0,175.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,10,2009,New,264500.0
2579,535179050,20,RL,69.0,14850.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,895.0,Unf,0.0,197.0,1092.0,GasA,TA,Y,FuseA,1092.0,0.0,0.0,1092.0,1.0,0.0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1957.0,Fin,1.0,299.0,TA,TA,Y,268.0,0.0,0.0,0.0,122.0,0.0,nan,MnWw,nan,0.0,5,2006,WD ,141000.0
591,534152120,20,RL,80.0,9650.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686.0,Unf,0.0,664.0,1350.0,GasA,TA,Y,SBrkr,1334.0,0.0,0.0,1334.0,0.0,1.0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2.0,630.0,TA,TA,Y,0.0,16.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,4,2009,WD ,167900.0
70,528458110,20,FV,75.0,9000.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1078.0,Unf,0.0,488.0,1566.0,GasA,Ex,Y,SBrkr,1566.0,0.0,0.0,1566.0,1.0,0.0,2,0,3,1,Gd,7,Typ,0,nan,Attchd,2008.0,RFn,2.0,750.0,TA,TA,Y,144.0,168.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,4,2010,WD ,262500.0
1714,528172070,20,RL,71.0,9254.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,GLQ,119.0,Unf,0.0,1602.0,1721.0,GasA,Ex,Y,SBrkr,1721.0,0.0,0.0,1721.0,1.0,0.0,2,0,3,1,Gd,7,Typ,0,nan,Attchd,2005.0,RFn,2.0,554.0,TA,TA,Y,168.0,27.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,1,2007,WD ,232698.0
829,906380220,20,RL,95.0,10324.0,Pave,nan,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,Gd,TA,PConc,Gd,TA,Av,GLQ,872.0,Unf,0.0,382.0,1254.0,GasA,Ex,Y,SBrkr,1254.0,0.0,0.0,1254.0,1.0,0.0,2,0,2,1,Gd,5,Typ,0,nan,Attchd,2008.0,RFn,3.0,810.0,TA,TA,Y,168.0,92.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,3,2009,WD ,221800.0
1397,905227050,50,RL,63.0,8375.0,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,336.0,Unf,0.0,240.0,576.0,GasA,Gd,Y,SBrkr,864.0,486.0,0.0,1350.0,1.0,0.0,1,1,2,1,Gd,6,Min1,0,nan,2Types,1973.0,Unf,3.0,627.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,nan,MnPrv,nan,0.0,6,2008,WD ,152400.0
877,907290090,20,RL,75.0,9750.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1630.0,1630.0,GasA,Ex,Y,SBrkr,1630.0,0.0,0.0,1630.0,0.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2000.0,Unf,2.0,451.0,TA,TA,Y,74.0,234.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,10,2009,WD ,213000.0
2477,531376050,60,RL,74.0,7632.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,96.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,Y,SBrkr,831.0,754.0,0.0,1585.0,0.0,0.0,2,1,3,1,Gd,7,Typ,0,nan,Attchd,2005.0,RFn,2.0,449.0,TA,TA,Y,100.0,77.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,3,2006,WD ,184900.0
2871,909428110,190,RL,90.0,15750.0,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,TA,TA,CBlock,TA,TA,Mn,BLQ,841.0,Unf,0.0,324.0,1165.0,GasA,TA,Y,SBrkr,1336.0,0.0,0.0,1336.0,1.0,0.0,1,0,2,1,TA,5,Typ,2,Gd,Attchd,1953.0,Unf,1.0,375.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,6,2006,WD ,157000.0
1655,527354050,20,RL,80.0,10400.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,253.0,TA,TA,CBlock,Gd,TA,No,GLQ,903.0,Unf,0.0,356.0,1259.0,GasA,Ex,Y,SBrkr,1353.0,0.0,0.0,1353.0,1.0,0.0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1979.0,RFn,2.0,478.0,TA,TA,Y,240.0,141.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,8,2007,WD ,192350.0
1891,534401120,20,RL,80.0,8800.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1966,1966,Hip,CompShg,HdBoard,Plywood,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,BLQ,654.0,Unf,0.0,520.0,1174.0,GasA,Ex,Y,SBrkr,1200.0,0.0,0.0,1200.0,0.0,1.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1966.0,RFn,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,nan,MnPrv,nan,0.0,10,2007,CWD,163500.0
1419,906204150,60,RL,86.0,11839.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,PConc,Gd,TA,No,GLQ,1085.0,Unf,0.0,390.0,1475.0,GasA,Ex,Y,SBrkr,1532.0,797.0,0.0,2329.0,1.0,0.0,2,1,4,1,Gd,10,Typ,1,Ex,Attchd,1990.0,Unf,2.0,514.0,TA,TA,Y,192.0,121.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,5,2008,WD ,262280.0
1473,907405020,20,RL,70.0,9135.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,810.0,Unf,0.0,726.0,1536.0,GasA,Ex,Y,SBrkr,1536.0,0.0,0.0,1536.0,1.0,0.0,2,0,3,1,Gd,7,Typ,0,nan,Attchd,2002.0,RFn,2.0,532.0,TA,TA,Y,192.0,74.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,12,2008,WD ,214000.0
2868,909425120,20,RL,90.0,14115.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,296.0,GLQ,547.0,230.0,1073.0,GasA,Ex,Y,SBrkr,1811.0,0.0,0.0,1811.0,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Attchd,1956.0,Fin,2.0,470.0,TA,TA,Y,0.0,0.0,280.0,0.0,0.0,0.0,nan,nan,nan,0.0,7,2006,WD ,230000.0
1695,528108160,60,RL,109.0,14154.0,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1063.0,1063.0,GasA,Ex,Y,SBrkr,1071.0,1101.0,0.0,2172.0,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,RFn,3.0,947.0,TA,TA,Y,192.0,62.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,8,2007,New,280000.0
2244,911128010,20,C (all),65.0,6565.0,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1957,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,967.0,Unf,0.0,106.0,1073.0,GasA,Gd,Y,FuseA,1073.0,0.0,0.0,1073.0,1.0,0.0,1,0,3,1,TA,6,Typ,0,nan,Detchd,1985.0,Unf,2.0,720.0,TA,TA,Y,0.0,444.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,8,2007,WD ,140000.0
169,535477020,60,RL,70.0,7700.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,TA,Y,SBrkr,1051.0,788.0,0.0,1839.0,0.0,0.0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1966.0,Unf,2.0,442.0,TA,TA,Y,0.0,124.0,216.0,0.0,0.0,0.0,nan,nan,nan,0.0,6,2010,WD ,155000.0
247,906204230,60,RL,87.0,12361.0,Pave,nan,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85.0,Gd,Gd,PConc,Gd,TA,No,GLQ,860.0,Unf,0.0,86.0,946.0,GasA,Ex,Y,SBrkr,964.0,838.0,0.0,1802.0,0.0,1.0,2,1,3,1,Gd,8,Typ,1,Gd,2Types,2000.0,RFn,4.0,1017.0,TA,TA,Y,450.0,92.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,5,2010,WD ,218000.0
2137,907200250,80,RL,72.0,9720.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,TA,TA,CBlock,TA,Ex,Av,ALQ,755.0,Unf,0.0,240.0,995.0,GasA,TA,Y,SBrkr,1009.0,0.0,0.0,1009.0,0.0,0.0,2,0,3,1,TA,6,Typ,1,Fa,Detchd,1977.0,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,nan,MnPrv,nan,0.0,6,2007,WD ,160000.0
1794,528456190,20,FV,72.0,8640.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1314.0,1338.0,GasA,Ex,Y,SBrkr,1338.0,0.0,0.0,1338.0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,nan,Attchd,2007.0,RFn,2.0,598.0,TA,TA,Y,0.0,141.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,11,2007,New,208900.0
1164,533212140,160,FV,30.0,3180.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,689.0,689.0,GasA,Ex,Y,SBrkr,703.0,689.0,0.0,1392.0,0.0,0.0,2,0,2,1,Gd,5,Typ,0,nan,Detchd,2007.0,Unf,2.0,540.0,TA,TA,Y,0.0,102.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,3,2008,WD ,146000.0
1179,533250050,120,RL,38.0,14963.0,Pave,nan,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,786.0,Unf,0.0,474.0,1260.0,GasA,Ex,Y,SBrkr,1288.0,0.0,0.0,1288.0,1.0,0.0,1,1,1,1,Ex,4,Typ,2,Gd,Attchd,1996.0,Fin,2.0,500.0,TA,TA,Y,120.0,30.0,0.0,0.0,224.0,0.0,nan,nan,nan,0.0,12,2008,WD ,245500.0
1340,903228090,45,RM,50.0,5000.0,Pave,nan,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,992.0,992.0,GasA,Ex,Y,SBrkr,1013.0,0.0,0.0,1013.0,0.0,0.0,1,0,3,1,TA,6,Typ,0,nan,Detchd,1926.0,Unf,1.0,160.0,Fa,TA,Y,0.0,0.0,101.0,0.0,0.0,0.0,nan,nan,nan,0.0,4,2008,WD ,113000.0
2834,908225180,50,RL,56.0,6956.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,Fa,TA,Mn,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Ex,Y,SBrkr,624.0,312.0,0.0,936.0,0.0,0.0,1,0,3,1,TA,5,Typ,0,nan,Attchd,1948.0,Unf,1.0,265.0,TA,Po,Y,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,4,2006,WD ,97900.0
517,528456240,20,FV,75.0,7862.0,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,27.0,Unf,0.0,1191.0,1218.0,GasA,Ex,Y,SBrkr,1218.0,0.0,0.0,1218.0,0.0,0.0,2,0,2,1,Gd,4,Typ,0,nan,Attchd,2009.0,Fin,2.0,676.0,TA,TA,Y,0.0,102.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,9,2009,New,208300.0
1439,907187030,60,RL,57.0,8924.0,Pave,nan,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,880.0,880.0,GasA,Ex,Y,SBrkr,880.0,844.0,0.0,1724.0,0.0,0.0,2,1,3,1,Gd,8,Typ,0,nan,Attchd,1998.0,Fin,2.0,527.0,TA,TA,Y,120.0,155.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,7,2008,WD ,188000.0
2241,910205130,50,RM,75.0,13710.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420.0,Unf,0.0,490.0,910.0,GasA,TA,Y,FuseA,910.0,648.0,0.0,1558.0,0.0,0.0,1,1,4,1,TA,6,Typ,0,nan,Attchd,1950.0,Unf,1.0,282.0,TA,TA,Y,289.0,0.0,0.0,0.0,0.0,0.0,nan,MnPrv,nan,0.0,6,2007,WD ,152000.0
71,528477080,60,FV,100.0,12552.0,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,222.0,Unf,0.0,769.0,991.0,GasA,Ex,Y,SBrkr,991.0,956.0,0.0,1947.0,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,RFn,2.0,678.0,TA,TA,Y,0.0,136.0,0.0,0.0,0.0,0.0,nan,GdWo,nan,0.0,5,2010,WD ,254900.0
1143,531384030,60,RL,43.0,14565.0,Pave,nan,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Av,GLQ,537.0,Unf,0.0,295.0,832.0,GasA,Ex,Y,SBrkr,832.0,825.0,0.0,1657.0,0.0,0.0,2,1,3,1,Gd,6,Typ,0,nan,Attchd,1994.0,RFn,2.0,483.0,TA,TA,Y,144.0,74.0,0.0,0.0,0.0,0.0,nan,nan,Shed,2000.0,11,2008,WD ,189000.0
1416,905479110,190,RL,68.0,10880.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1040.0,Unf,0.0,124.0,1164.0,GasW,TA,N,SBrkr,1164.0,0.0,0.0,1164.0,1.0,0.0,1,0,3,1,TA,5,Typ,0,nan,Detchd,1950.0,Unf,1.0,240.0,TA,TA,Y,0.0,48.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,8,2008,ConLD,125000.0
2211,909275030,90,RH,82.0,6270.0,Pave,nan,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284.0,Unf,0.0,717.0,1001.0,GasA,TA,N,FuseA,1001.0,1001.0,0.0,2002.0,0.0,0.0,2,0,4,2,TA,8,Typ,0,nan,2Types,1949.0,Unf,3.0,871.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,8,2007,WD ,145000.0
2420,528228280,120,RL,43.0,3087.0,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,TA,Av,GLQ,453.0,Unf,0.0,767.0,1220.0,GasA,Ex,Y,SBrkr,1364.0,0.0,0.0,1364.0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,437.0,TA,TA,Y,100.0,16.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,11,2006,New,210250.0
2779,907192010,60,RL,95.0,13450.0,Pave,nan,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700.0,Unf,0.0,216.0,916.0,GasA,Ex,Y,SBrkr,920.0,941.0,0.0,1861.0,1.0,0.0,2,1,3,1,Gd,8,Typ,0,nan,BuiltIn,2002.0,RFn,2.0,492.0,TA,TA,Y,146.0,91.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,6,2006,WD ,200000.0
658,535377150,70,RL,80.0,8146.0,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,405.0,405.0,GasA,Gd,Y,SBrkr,717.0,322.0,0.0,1039.0,0.0,0.0,1,0,2,1,TA,6,Typ,0,nan,Detchd,1940.0,Unf,1.0,281.0,TA,TA,N,0.0,0.0,168.0,0.0,111.0,0.0,nan,nan,nan,0.0,5,2009,WD ,114000.0
